,age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,hours-per-week,native-country,income
10860,38,4,8053,11,8,2,8,0,4,1,39,39,0
10861,26,4,20855,15,9,2,10,0,4,1,64,39,0
10862,17,4,27492,15,9,2,3,0,4,1,47,39,1
10863,24,4,27259,0,5,5,8,4,2,0,32,39,0
10864,26,4,28294,3,1,3,5,1,4,1,27,26,0
10865,59,6,8285,15,9,2,8,5,4,0,11,39,0
10866,7,4,16768,11,8,4,3,1,4,1,64,39,0
10867,34,4,16075,15,9,2,5,0,4,1,59,39,0
10868,38,4,13547,6,4,0,7,1,4,1,59,39,1
10869,6,4,15985,15,9,4,6,3,4,1,19,39,0
10870,6,4,19153,15,9,4,12,1,4,1,34,39,0
10871,1,0,22959,11,8,4,0,3,4,0,14,39,0
10872,26,4,12245,11,8,2,7,0,2,1,39,39,0
10873,22,4,9293,15,9,2,13,0,4,1,49,39,0
10874,40,6,21318,4,2,5,8,4,4,0,34,5,0
10875,10,4,17082,15,9,2,12,0,4,1,44,39,0
10876,37,2,27731,9,12,0,4,1,2,1,39,39,0
10877,20,4,12928,15,9,4,8,3,4,1,19,39,0
10878,27,4,4337,12,13,2,4,0,4,1,49,39,1
10879,45,4,16993,15,9,2,7,0,4,1,39,39,0
10880,23,4,17304,12,13,2,4,0,4,1,49,39,0
10881,12,4,15774,11,8,4,14,1,4,1,39,39,0
10882,9,4,13448,2,7,3,14,4,4,1,39,26,0
10883,48,0,13824,7,11,4,0,1,4,1,37,39,0
10884,1,4,19733,11,8,4,12,1,4,1,39,39,0
10885,29,4,9240,11,8,2,3,0,4,1,39,39,1
10886,3,1,6622,11,8,4,1,3,4,0,39,39,0
10887,6,2,18072,7,11,4,11,3,2,0,34,39,0
10888,6,4,2772,15,9,4,1,1,4,0,39,39,0
10889,41,6,4711,15,9,0,12,1,4,0,39,39,0
10890,23,0,27632,7,11,5,0,4,2,0,54,39,0
10891,45,0,9565,11,8,2,0,5,4,0,39,39,0
10892,4,4,5680,11,8,4,8,2,4,0,19,39,0
10893,30,2,10591,12,13,2,10,5,4,0,39,39,1
10894,2,4,11493,11,8,4,12,3,4,0,29,39,0
10895,4,4,4553,4,2,4,3,3,4,1,39,13,0
10896,10,4,2300,11,8,2,6,0,4,1,39,39,0
10897,21,6,8685,15,9,4,3,3,4,1,59,39,0
10898,23,6,26366,9,12,2,4,0,4,1,39,39,1
10899,5,4,19223,11,8,4,8,3,4,1,39,39,0
10900,32,4,11855,11,8,2,8,0,4,1,39,39,0
10901,4,4,8339,15,9,4,13,3,4,1,29,39,0
10902,21,4,4620,11,8,4,1,3,1,1,29,39,0
10903,49,4,6795,9,12,2,10,0,4,1,39,39,1
10904,20,4,21874,8,10,2,4,0,2,1,44,39,1
10905,21,4,7932,5,3,2,14,0,4,1,44,39,0
10906,30,2,10169,10,15,2,4,0,4,1,39,39,1
10907,30,4,15042,12,13,2,10,0,4,1,44,39,1
10908,36,5,2572,15,9,2,4,0,4,1,59,39,0
10909,19,4,9636,11,8,2,3,0,0,1,47,39,0
10910,46,4,15510,11,8,2,4,3,2,0,39,39,0
10911,29,4,19676,15,9,4,4,1,4,0,39,39,0
10912,11,4,26281,12,13,4,10,1,4,1,49,39,0
10913,23,4,8602,0,5,5,14,4,4,0,69,39,0
10914,4,0,16808,15,9,4,0,3,4,1,29,39,0
10915,14,4,20152,4,2,2,6,0,4,1,39,26,0
10916,28,4,20306,8,10,2,7,0,4,1,39,39,1
10917,33,2,4658,12,13,2,10,0,4,1,69,39,1
10918,24,4,16956,11,8,2,1,0,4,1,39,39,1
10919,29,4,15788,1,6,2,7,0,4,1,39,39,0
10920,45,6,20700,12,13,2,10,0,4,1,69,39,1
10921,3,4,27143,11,8,4,8,1,4,1,32,39,0
10922,31,7,5508,11,8,2,3,5,2,0,39,39,1
10923,6,4,20391,11,8,4,7,3,1,1,39,30,0
10924,19,4,5480,8,10,4,5,3,4,1,39,39,0
10925,16,2,4457,12,13,4,10,1,4,0,39,39,0
10926,26,4,9087,11,8,6,3,4,4,0,39,22,0
10927,5,4,7769,11,8,4,3,1,4,1,44,39,0
10928,33,4,3739,12,13,2,13,0,4,1,44,39,1
10929,5,4,9750,9,12,4,12,3,4,1,14,39,0
10930,15,1,13483,11,8,2,3,0,4,1,54,39,1
10931,1,4,21961,1,6,4,12,3,2,1,24,39,0
10932,23,4,16503,12,13,0,4,1,4,0,49,9,1
10933,22,4,18070,9,12,0,10,4,2,0,39,39,0
10934,39,4,15408,15,9,2,3,0,4,1,39,39,1
10935,33,5,15747,11,8,2,4,0,4,1,69,12,1
10936,22,5,12743,7,11,2,10,0,4,1,49,39,1
10937,16,4,2035,15,9,2,3,0,4,1,39,39,0
10938,13,4,14641,9,12,0,12,1,4,0,39,39,0
10939,28,6,13939,10,15,5,10,1,4,1,39,39,0
10940,3,4,13767,15,9,4,8,3,4,1,21,39,0
10941,7,0,2662,6,4,2,0,5,4,0,39,39,0
10942,27,6,2121,15,9,2,5,0,4,1,95,39,0
10943,19,4,1880,9,12,2,12,5,4,0,39,39,1
10944,20,4,22965,11,8,2,3,5,1,0,39,3,1
10945,16,4,10780,11,8,0,3,1,4,1,39,39,0
10946,54,2,4520,11,8,2,8,0,4,1,5,39,0
10947,27,1,23744,12,13,2,2,0,4,1,39,39,1
10948,29,4,3896,11,8,2,7,0,4,1,39,39,1
10949,26,4,13362,11,8,2,14,0,4,1,59,39,0
10950,21,2,8340,11,8,4,8,3,4,1,19,39,0
10951,13,1,1911,9,12,2,10,0,4,1,39,39,1
10952,27,4,286,7,11,2,3,0,4,1,39,30,0
10953,24,2,6495,7,11,2,1,0,4,1,39,39,0
10954,16,4,23689,13,0,4,5,1,4,1,39,26,0
10955,44,4,1850,15,9,4,4,1,4,1,37,39,1
10956,28,2,26766,12,13,2,10,5,4,0,17,39,0
10957,8,4,22105,14,14,4,10,1,4,1,64,39,0
10958,9,7,17574,9,12,4,10,3,4,1,37,39,0
10959,6,4,24550,11,8,4,14,3,4,1,29,39,0
10960,18,4,29,15,9,5,12,1,4,1,39,39,0
10961,43,4,12269,11,8,2,4,0,4,1,49,39,0
10962,18,4,24729,11,8,0,3,1,4,1,59,39,0
10963,15,4,3617,9,12,2,13,0,4,1,49,39,0
10964,9,4,24460,15,9,4,8,1,4,1,29,39,0
10965,14,4,17726,1,6,2,1,0,4,1,39,33,0
10966,7,4,18278,1,6,4,4,1,4,1,44,39,0
10967,14,4,28252,9,12,2,10,0,4,1,31,39,0
10968,32,4,3520,9,12,2,12,0,4,1,59,39,0
10969,20,4,27704,15,9,2,7,5,4,0,39,39,1
10970,26,2,21503,9,12,2,10,0,4,1,54,39,1
10971,14,4,2668,15,9,2,10,5,4,0,39,39,1
10972,17,4,13921,11,8,2,1,5,2,0,34,39,0
10973,17,4,4246,15,9,4,8,3,4,1,39,39,0
10974,18,5,20249,14,14,2,10,0,4,1,49,39,1
10975,12,4,13305,15,9,4,3,1,4,1,37,39,0
10976,9,4,23198,8,10,4,1,3,4,1,27,39,0
10977,19,4,8706,12,13,5,4,1,4,0,49,39,0
10978,22,0,5583,11,8,2,0,0,4,1,39,39,1
10979,31,7,4829,12,13,2,10,5,4,0,15,39,1
10980,39,4,11413,11,8,6,1,4,4,0,39,39,0
10981,48,5,5455,12,13,2,4,0,4,1,39,39,1
10982,11,4,6770,9,12,2,12,0,4,1,39,39,1
10983,31,2,24704,9,12,0,1,4,4,0,29,39,0
10984,47,4,8677,11,8,2,4,0,4,1,11,39,0
10985,14,4,1066,11,8,2,3,0,4,1,39,39,0
10986,27,4,20820,11,8,2,14,0,4,1,39,39,0
10987,17,4,1049,9,12,2,4,0,4,1,39,39,1
10988,37,4,19702,15,9,0,1,1,4,0,36,39,0
10989,34,4,20214,15,9,0,8,1,4,0,39,39,0
10990,21,4,1538,4,2,2,8,5,4,0,39,8,0
10991,1,4,10608,1,6,4,12,3,4,0,15,39,0
10992,47,4,22835,11,8,0,1,4,2,0,39,39,0
10993,9,4,22105,15,9,4,4,1,4,1,59,39,0
10994,19,6,12675,9,12,2,4,5,4,0,24,39,1
10995,29,6,5293,7,11,2,4,0,4,1,59,39,0
10996,31,4,15993,15,9,2,7,0,4,1,39,39,1
10997,15,4,22067,9,12,2,4,5,4,0,43,39,1
10998,2,4,5111,8,10,4,3,3,1,1,19,39,0
10999,28,4,19898,7,11,2,4,0,4,1,39,39,1
11000,25,5,19048,14,14,4,4,1,4,1,14,39,0
11001,5,4,4612,11,8,4,7,3,4,1,39,39,0
11002,10,4,11120,11,8,0,14,2,4,1,39,39,0
11003,2,0,3650,11,8,4,0,3,4,0,24,39,0
11004,31,4,3084,11,8,2,7,0,4,1,39,39,0
11005,12,4,10494,1,6,0,7,4,4,0,39,39,0
11006,30,6,5525,9,12,2,12,0,4,1,39,39,1
11007,37,4,9781,9,12,2,1,0,4,1,39,39,1
11008,22,6,20900,9,12,2,12,0,4,1,59,39,0
11009,18,4,14869,8,10,2,3,0,4,1,39,39,0
11010,29,6,2831,9,12,2,5,0,4,1,59,39,0
11011,33,4,1260,11,8,2,4,0,4,1,39,39,0
11012,29,4,15417,4,2,2,1,5,4,0,39,22,0
11013,2,4,19746,11,8,4,7,3,4,1,59,39,0
11014,15,4,8239,0,5,0,12,3,4,0,34,39,0
11015,47,5,28005,9,12,2,4,0,4,1,49,39,0
11016,16,4,2106,15,9,4,12,1,2,0,39,39,0
11017,48,6,12740,7,11,6,10,1,4,0,49,39,1
11018,30,4,11015,2,7,0,8,1,4,0,47,39,0
11019,16,4,24222,11,8,4,1,1,2,0,29,39,0
11020,23,4,16986,15,9,2,1,0,4,1,39,39,0
11021,44,2,7235,11,8,3,8,1,4,0,24,39,0
11022,13,4,11318,8,10,2,6,0,4,1,37,39,0
11023,10,4,3718,9,12,4,4,2,4,1,44,11,0
11024,51,4,26082,11,8,6,6,2,4,0,9,39,0
11025,14,4,13442,15,9,4,1,1,4,0,39,33,0
11026,10,4,17673,11,8,4,12,2,4,1,44,39,0
11027,18,4,20520,15,9,4,12,1,4,1,49,39,0
11028,15,4,10,11,8,2,12,5,4,0,39,39,0
11029,31,4,15930,11,8,2,12,0,4,1,59,39,0
11030,5,4,6070,15,9,4,6,3,4,1,31,39,0
11031,51,4,982,11,8,6,9,1,4,0,5,39,0
11032,38,4,16940,9,12,0,1,1,4,0,39,39,0
11033,32,4,15474,15,9,0,1,4,4,0,31,39,0
11034,32,6,19476,9,12,2,12,0,4,1,59,39,1
11035,20,4,3510,11,8,2,1,5,1,0,37,24,0
11036,41,4,8218,11,8,2,7,0,4,1,39,39,0
11037,6,4,27269,11,8,0,10,3,4,1,19,39,0
11038,18,5,10364,11,8,2,3,0,4,1,39,39,0
11039,25,4,874,9,12,0,1,1,4,0,39,39,0
11040,3,4,13553,15,9,4,8,3,4,1,29,39,0
11041,46,4,6581,1,6,0,8,1,4,0,39,39,0
11042,6,4,10933,7,11,4,10,1,4,0,34,39,0
11043,13,1,4776,15,9,5,10,1,4,0,39,39,0
11044,23,4,26416,11,8,2,6,0,4,1,44,39,1
11045,5,4,19220,9,12,2,10,5,4,0,39,39,0
11046,4,4,9007,15,9,4,4,3,4,1,24,39,0
11047,55,6,8983,1,6,2,3,0,4,1,19,39,0
11048,11,6,10052,15,9,2,3,0,4,1,44,39,1
11049,19,1,19932,9,12,2,4,0,0,1,39,39,0
11050,23,1,10197,9,12,2,1,0,4,1,39,39,1
11051,36,4,19884,11,8,2,1,5,4,0,39,39,0
11052,5,4,15056,15,9,4,12,3,2,0,15,39,0
11053,36,4,23321,11,8,0,12,1,4,0,59,9,0
11054,3,0,4702,15,9,4,0,3,1,0,7,39,0
11055,22,4,11765,9,12,4,12,1,4,0,14,31,0
11056,15,4,5811,8,10,2,3,0,4,1,49,39,0
11057,31,4,3706,11,8,2,14,0,4,1,49,39,0
11058,8,4,6809,11,8,4,13,1,4,1,39,39,0
11059,41,4,11173,11,8,0,1,1,4,1,54,39,0
11060,24,4,26074,15,9,2,13,0,4,1,44,39,1
11061,19,4,17177,11,8,4,3,4,4,1,39,39,0
11062,19,4,22720,15,9,0,12,1,4,1,39,39,0
11063,11,4,6184,11,8,2,12,0,4,1,44,39,0
11064,20,4,14773,9,12,4,1,1,4,1,39,39,0
11065,18,4,6992,9,12,4,13,1,4,0,39,39,0
11066,33,4,13827,15,9,2,8,0,4,1,32,39,0
11067,30,4,14609,9,12,2,12,0,4,1,59,39,0
11068,4,4,23443,15,9,4,8,4,4,1,39,39,0
11069,32,4,11409,11,8,4,7,1,2,1,39,39,0
11070,21,4,21338,11,8,0,3,1,4,1,39,39,0
11071,11,7,15293,12,13,4,10,1,4,1,49,39,0
11072,12,4,23083,9,12,4,10,1,4,1,39,39,0
11073,14,4,26549,1,6,4,14,1,2,1,34,39,0
11074,13,4,15915,11,8,2,8,0,1,1,51,3,0
11075,13,4,16346,11,8,4,3,1,4,1,43,39,0
11076,13,4,19124,1,6,2,14,0,4,1,49,39,0
11077,21,4,16443,11,8,0,6,1,1,1,39,40,0
11078,10,4,18857,9,12,2,4,0,4,1,44,39,0
11079,37,2,22791,9,12,2,10,5,4,0,39,39,1
11080,15,2,20924,11,8,2,8,0,2,1,37,39,1
11081,6,4,2660,9,12,2,12,0,4,1,39,39,0
11082,45,4,2958,3,1,2,6,0,4,1,39,26,0
11083,3,4,17186,15,9,4,12,3,4,0,31,39,0
11084,6,4,330,15,9,4,5,1,4,1,65,39,0
11085,31,4,25181,7,11,0,3,1,4,1,39,39,0
11086,43,4,13575,15,9,2,8,0,4,1,25,39,0
11087,5,4,18367,11,8,2,3,0,0,1,39,39,0
11088,39,4,23156,9,12,2,1,5,4,0,39,39,1
11089,46,4,23274,15,9,2,12,0,4,1,49,39,1
11090,56,4,26322,5,3,6,9,4,2,0,9,39,0
11091,5,4,11564,9,12,4,12,3,4,0,39,39,0
11092,34,4,7655,11,8,0,7,4,4,0,39,39,0
11093,22,4,5920,11,8,2,12,0,4,1,39,39,0
11094,14,1,27886,11,8,0,3,4,2,1,49,39,0
11095,35,4,18428,15,9,5,3,2,1,1,39,30,0
11096,29,4,10061,9,12,2,12,0,4,1,39,39,1
11097,15,4,6510,9,12,2,1,5,4,0,23,39,1
11098,29,4,109,11,8,0,11,1,4,1,39,39,0
11099,29,4,27252,4,2,2,6,0,4,1,24,26,0
11100,12,2,10414,12,13,4,10,2,1,0,39,39,0
11101,16,4,11926,5,3,2,7,0,2,1,39,39,0
11102,6,4,19105,1,6,4,14,1,4,1,39,33,0
11103,24,7,20760,11,8,0,11,4,4,1,54,39,0
11104,33,4,9946,15,9,6,4,4,1,0,39,39,0
11105,52,4,23680,7,11,2,4,0,4,1,23,39,0
11106,13,6,21447,14,14,2,10,0,4,1,54,39,0
11107,4,4,4764,11,8,4,1,3,4,0,34,39,0
11108,12,2,11018,15,9,2,8,0,4,1,39,39,0
11109,26,0,27955,11,8,2,0,0,4,1,49,39,0
11110,27,4,13818,15,9,2,6,0,4,1,59,39,0
11111,16,4,11067,15,9,2,1,0,4,1,39,39,1
11112,34,4,19722,11,8,2,7,0,4,1,44,39,0
11113,8,4,8621,9,12,4,8,3,4,0,19,39,0
11114,6,4,4268,1,6,4,7,4,3,1,39,39,0
11115,19,4,22664,9,12,2,4,5,4,0,39,39,1
11116,6,4,27270,11,8,4,3,3,4,1,39,39,0
11117,11,4,7329,11,8,4,3,1,4,1,34,39,0
11118,22,1,7964,15,9,4,4,4,4,0,39,39,0
11119,43,7,6524,9,12,2,4,0,4,1,49,39,1
11120,17,5,19910,9,12,2,4,0,4,1,49,39,1
11121,45,6,17781,15,9,6,10,4,4,1,19,39,0
11122,36,4,3459,15,9,5,10,1,4,1,59,39,0
11123,8,4,5903,15,9,2,6,0,4,1,44,39,0
11124,19,4,26670,11,8,2,3,0,4,1,39,39,1
11125,12,7,2056,7,11,4,13,1,4,1,44,39,0
11126,14,4,9876,15,9,4,1,3,4,0,34,39,0
11127,27,4,7073,0,5,2,7,0,4,1,39,39,0
11128,32,4,15188,12,13,2,10,0,4,1,59,39,0
11129,41,4,19233,15,9,2,8,0,4,1,39,0,0
11130,21,4,21020,4,2,2,7,0,4,1,39,26,0
11131,22,4,18615,14,14,2,10,0,4,1,59,39,1
11132,5,0,26681,15,9,4,0,3,4,0,39,39,0
11133,21,5,24410,9,12,2,12,0,4,1,54,39,1
11134,30,4,19973,7,11,6,1,4,2,0,39,39,0
11135,2,4,26886,11,8,4,3,1,4,1,39,39,0
11136,21,4,3566,11,8,0,1,1,4,0,44,39,0
11137,22,4,26873,8,10,0,4,4,4,0,39,39,0
11138,33,6,5863,11,8,2,12,0,4,1,49,39,0
11139,21,4,13263,11,8,0,8,4,4,0,34,39,0
11140,2,4,3079,15,9,4,8,1,4,0,19,39,0
11141,34,2,21732,12,13,0,4,4,4,0,39,39,0
11142,23,4,20076,7,11,0,4,4,4,1,44,39,0
11143,18,4,13419,9,12,2,12,0,4,1,51,39,1
11144,11,4,5405,11,8,4,14,3,4,1,44,32,1
11145,30,4,25745,4,2,5,8,4,4,0,39,39,0
11146,34,6,22699,9,12,2,4,0,4,1,49,26,1
11147,17,4,11389,15,9,2,4,5,4,0,47,39,1
11148,0,4,9898,4,2,4,12,3,4,0,19,39,0
11149,16,6,1161,8,10,0,3,1,4,1,78,39,1
11150,16,4,27662,15,9,4,6,3,4,1,23,39,0
11151,13,4,23222,6,4,2,3,0,4,1,39,39,0
11152,32,4,5375,9,12,2,6,0,4,1,39,39,1
11153,29,4,17463,12,13,4,1,1,4,1,59,39,0
11154,21,6,1096,11,8,3,5,4,4,1,59,39,0
11155,26,4,17449,9,12,2,12,0,4,1,49,39,1
11156,15,4,20136,11,8,4,1,1,4,0,39,39,0
11157,9,4,5906,11,8,4,4,1,4,0,39,39,0
11158,4,4,19211,15,9,4,10,3,4,0,23,39,0
11159,11,7,9166,11,8,5,8,3,4,0,10,39,0
11160,19,4,25388,15,9,0,12,4,4,0,39,39,0
11161,38,4,24490,14,14,2,10,0,4,1,39,39,1
11162,39,4,25348,5,3,0,5,2,4,1,39,39,0
11163,16,7,25508,10,15,2,13,0,4,1,44,39,1
11164,32,4,5258,6,4,2,6,0,4,1,39,39,0
11165,30,4,592,12,13,2,13,0,4,1,39,39,1
11166,45,4,24438,9,12,2,4,0,4,1,0,39,1
11167,25,2,22366,12,13,4,10,1,4,0,39,39,0
11168,24,4,4770,11,8,2,14,0,4,1,49,39,0
11169,14,4,20937,4,2,4,14,1,4,1,29,8,0
11170,31,6,602,11,8,2,8,0,4,1,69,39,0
11171,15,4,18754,15,9,4,12,1,4,0,39,39,0
11172,2,6,11080,11,8,4,8,3,4,1,52,41,0
11173,30,4,10655,11,8,2,13,0,4,1,39,39,0
11174,7,2,25999,11,8,2,3,0,4,1,59,39,1
11175,1,4,8147,1,6,4,8,3,4,1,27,39,0
11176,41,4,21472,5,3,2,6,0,4,1,39,39,0
11177,32,4,15554,11,8,2,3,0,4,1,39,39,1
11178,14,4,13236,11,8,2,1,5,4,0,34,39,0
11179,6,4,19005,15,9,2,1,5,4,0,39,39,0
11180,15,4,20659,11,8,2,1,0,4,1,75,39,0
11181,5,7,15860,15,9,4,10,3,4,1,9,39,0
11182,34,5,4928,11,8,3,4,1,4,1,95,39,1
11183,22,4,19071,11,8,2,6,0,4,1,70,39,0
11184,14,4,27346,0,5,5,8,4,4,0,39,39,0
11185,21,2,2996,15,9,2,11,0,4,1,39,39,0
11186,51,5,6548,1,6,2,12,0,4,1,39,39,0
11187,20,2,10390,15,9,4,3,1,4,1,39,39,0
11188,8,7,7309,15,9,2,3,3,4,1,49,39,1
11189,20,4,2149,9,12,2,4,0,4,1,39,39,0
11190,38,2,15771,11,8,0,1,4,4,0,37,39,0
11191,15,4,20399,11,8,2,3,0,2,1,35,39,0
11192,34,2,16755,12,13,2,10,0,4,1,39,26,1
11193,19,7,202,10,15,2,10,0,1,1,39,3,0
11194,29,4,8289,11,8,2,14,0,2,1,39,39,0
11195,38,4,9318,10,15,2,4,0,4,1,39,39,1
11196,34,7,5907,10,15,0,4,1,4,0,39,39,0
11197,33,2,8172,11,8,2,14,0,4,1,39,39,0
11198,30,4,10061,11,8,2,4,0,4,1,64,39,0
11199,25,4,25353,15,9,2,14,0,4,1,39,39,1
11200,31,2,150,8,10,2,11,0,0,1,39,39,0
11201,44,0,10129,5,3,2,0,0,4,1,69,39,0
11202,18,5,1884,7,11,4,5,3,4,1,34,39,0
11203,19,4,11737,11,8,4,10,1,4,1,39,39,0
11204,14,4,3796,11,8,4,12,3,4,1,39,39,0
11205,28,4,5391,15,9,2,8,0,4,1,43,39,1
11206,39,4,9405,1,6,0,12,1,4,1,49,39,0
11207,19,4,27031,15,9,4,13,4,4,0,39,39,0
11208,9,4,11898,9,12,4,13,1,4,1,39,39,0
11209,20,4,2208,9,12,4,3,1,4,1,39,39,0
11210,21,4,22637,7,11,4,10,1,4,1,34,39,0
11211,17,4,19311,11,8,4,5,1,4,1,39,39,0
11212,12,4,1115,9,12,4,1,1,4,0,39,39,0
11213,20,4,3703,15,9,0,8,4,4,0,24,39,0
11214,35,4,6263,15,9,2,7,0,0,1,39,39,0
11215,3,4,18217,1,6,4,12,2,4,0,31,26,0
11216,26,4,6804,9,12,2,12,0,4,1,39,39,1
11217,16,4,12845,12,13,2,10,0,4,1,39,39,0
11218,46,4,7584,11,8,2,6,0,4,1,39,39,0
11219,50,4,18772,11,8,0,12,1,4,0,19,39,0
11220,7,4,10651,8,10,4,12,1,4,1,39,39,0
11221,12,4,20742,15,9,4,3,4,4,1,39,31,0
11222,20,4,6373,11,8,2,12,0,4,1,39,39,0
11223,37,4,16678,15,9,2,12,0,4,1,59,39,0
11224,49,0,8110,11,8,0,0,1,2,1,39,39,1
11225,40,4,25492,11,8,2,10,0,4,1,44,39,0
11226,19,2,1567,8,10,0,4,1,4,1,49,39,0
11227,24,4,24607,14,14,0,10,1,4,1,44,39,1
11228,31,4,1595,15,9,2,1,0,4,1,44,39,0
11229,7,4,24366,9,12,4,7,1,4,1,64,39,0
11230,49,0,9492,8,10,2,0,0,4,1,44,39,0
11231,12,4,21999,15,9,4,1,1,4,0,59,26,0
11232,27,4,6414,11,8,2,1,5,4,0,19,39,0
11233,28,4,7663,11,8,0,8,3,4,0,59,39,0
11234,10,4,9829,15,9,4,8,3,2,0,39,39,0
11235,19,4,19221,9,12,2,4,0,2,1,39,39,1
11236,19,4,6623,7,11,2,4,0,4,1,49,39,0
11237,15,7,16510,9,12,2,1,0,4,1,54,39,0
11238,1,4,23852,11,8,4,8,3,4,0,19,39,0
11239,22,4,3283,8,10,0,3,1,4,1,44,39,0
11240,8,4,20753,11,8,2,4,3,1,0,39,30,0
11241,9,4,16383,2,7,4,5,2,4,1,39,33,0
11242,46,7,4179,14,14,2,10,0,4,1,39,39,1
11243,33,2,10083,11,8,2,3,0,4,1,44,39,0
11244,30,4,20199,3,1,2,7,0,4,1,39,26,0
11245,0,4,987,0,5,4,8,3,4,0,14,39,0
11246,29,5,1398,11,8,2,5,0,4,1,39,39,1
11247,17,4,25061,15,9,4,1,1,4,0,69,39,0
11248,9,4,7566,9,12,4,10,1,4,1,44,39,0
11249,31,2,7171,0,5,2,14,0,4,1,39,39,0
11250,30,4,17241,14,14,2,10,0,4,1,59,39,1
11251,23,4,15933,11,8,2,3,0,4,1,39,4,0
11252,4,4,9471,15,9,4,8,3,4,0,39,39,0
11253,38,0,4238,11,8,0,0,1,4,1,39,39,0
11254,20,4,13065,9,12,2,10,0,4,1,39,39,1
11255,24,4,24716,15,9,2,13,0,4,1,39,14,1
11256,17,4,2650,11,8,4,3,1,4,1,34,39,0
11257,30,4,20982,15,9,5,14,4,4,1,49,39,1
11258,22,4,17127,15,9,2,12,0,4,1,59,39,1
11259,19,4,20406,8,10,4,7,1,4,1,39,39,0
11260,12,4,16367,11,8,4,13,4,2,0,39,39,0
11261,29,2,15354,11,8,5,1,4,2,0,39,39,0
11262,60,4,12519,8,10,0,12,1,4,0,29,39,0
11263,10,4,6140,9,12,4,13,1,4,1,39,9,1
11264,2,4,11608,11,8,4,7,3,4,0,39,39,0
11265,21,4,5025,8,10,2,8,5,4,0,39,39,0
11266,1,4,27546,1,6,4,9,3,4,0,5,39,0
11267,37,4,16678,15,9,2,13,0,4,1,34,39,0
11268,16,4,19290,11,8,2,8,0,4,1,49,39,0
11269,28,5,18252,15,9,5,1,1,4,1,39,39,0
11270,11,4,13897,9,12,2,4,0,4,1,49,9,1
11271,9,2,25701,9,12,4,10,1,4,1,42,39,0
11272,9,4,2507,9,12,4,10,1,4,0,49,39,0
11273,24,4,11690,11,8,0,4,1,2,0,39,39,0
11274,4,4,9426,11,8,4,4,1,4,1,39,39,0
11275,21,4,5657,12,13,2,10,0,4,1,39,39,1
11276,9,4,15926,9,12,2,12,0,4,1,39,39,0
11277,32,4,23423,15,9,5,12,1,4,1,49,39,0
11278,9,4,15888,15,9,2,7,0,4,1,39,39,0
11279,26,5,24015,11,8,4,4,3,4,1,39,39,0
11280,5,4,1216,15,9,4,12,1,4,1,24,39,0
11281,56,6,22288,11,8,2,5,0,4,1,44,39,0
11282,16,4,2758,4,2,4,7,1,4,1,34,39,0
11283,8,4,15205,11,8,4,3,1,4,1,39,39,0
11284,19,4,28376,11,8,3,8,1,2,1,39,39,0
11285,8,0,23718,15,9,4,0,4,3,0,41,39,0
11286,25,6,8975,9,12,2,4,0,4,1,44,39,0
11287,37,6,11709,8,10,2,3,0,4,1,15,39,0
11288,16,4,20099,7,11,2,4,5,4,0,54,39,1
11289,62,4,10138,9,12,4,8,1,4,0,39,39,0
11290,31,4,3931,9,12,2,4,0,4,1,39,39,1
11291,35,6,494,12,13,2,5,0,4,1,44,39,0
11292,6,7,17742,11,8,4,1,1,4,1,37,39,0
11293,8,4,11274,11,8,4,12,3,4,1,39,39,0
11294,37,4,8379,15,9,0,1,1,4,0,39,11,0
11295,30,4,6807,15,9,2,3,0,4,1,39,39,1
11296,4,4,4104,11,8,2,8,2,4,0,15,39,0
11297,28,1,17931,12,13,2,4,0,4,1,39,39,1
11298,5,2,22591,9,12,4,10,1,4,1,39,39,0
11299,10,4,7726,11,8,4,12,1,4,0,39,39,0
11300,34,4,21945,9,12,2,6,0,4,1,39,39,0
11301,39,6,20,15,9,2,12,5,4,0,59,39,1
11302,14,4,19595,11,8,4,3,2,4,1,49,39,0
11303,42,0,12309,15,9,2,0,5,4,0,11,39,1
11304,19,4,18768,12,13,0,4,1,4,1,49,12,1
11305,29,6,8301,8,10,2,5,0,4,1,47,39,1
11306,7,4,10384,9,12,0,14,4,4,0,39,39,0
11307,30,4,12154,11,8,2,3,0,4,1,39,39,0
11308,12,4,27995,9,12,4,12,3,2,1,39,39,0
11309,17,4,16564,8,10,2,3,0,4,1,47,39,1
11310,9,4,17824,11,8,2,3,0,4,1,41,39,1
11311,2,4,20738,1,6,4,12,3,4,1,24,39,0
11312,25,4,19069,12,13,2,1,0,4,1,39,39,1
11313,39,6,14278,9,12,2,3,0,4,1,29,0,0
11314,25,4,2744,11,8,0,8,1,4,0,29,39,0
11315,18,4,5966,11,8,2,3,0,4,1,39,39,0
11316,26,6,6878,8,10,2,12,0,4,1,44,39,1
11317,0,4,13093,11,8,4,8,3,4,0,14,39,0
11318,21,1,23451,8,10,4,1,1,4,0,39,39,0
11319,16,4,28251,8,10,4,12,2,4,0,39,8,0
11320,3,4,9,11,8,4,8,4,0,0,39,39,0
11321,31,4,17392,11,8,0,1,4,4,0,43,39,0
11322,21,4,18408,11,8,2,7,0,2,1,39,14,0
11323,29,4,7297,9,12,2,4,0,4,1,39,39,1
11324,55,4,8383,15,9,6,1,1,4,0,5,39,0
